Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
0.0000,-5.2368,12.3543,-1.1985,1.6565,-0.8529,-13.0960,-2.9279,-7.9371,2.0916,-10.4941,-6.9083,-2.2459,0.7523,6.2477,23.8259,7.9064
7.8125,-2.6189,4.9113,-14.6833,0.8252,-7.3978,-9.4295,-6.7191,-4.8029,9.6964,-1.0815,-0.8831,1.9181,1.0399,1.2053,25.6437,-2.8136
15.6250,-5.0614,-2.6054,-15.2926,-4.2386,-11.6090,-2.5738,-4.9107,-2.6874,8.6850,3.9625,-1.0838,-3.0408,-7.3899,-3.0166,25.8422,-1.8377
23.4375,-10.5269,-2.6822,-0.7528,-7.5612,-10.4418,-2.0755,-9.1097,-5.9306,5.7174,0.8109,-4.5802,-8.5116,-10.7568,-0.4094,28.0949,10.8636
31.2500,-7.5511,-5.8061,-15.5646,-7.1602,-15.6856,1.0346,-14.3395,-3.1612,18.9558,7.9975,3.9011,2.3436,-3.4585,-2.7629,30.6459,-4.8174
39.0625,-5.2849,-7.7666,-15.4164,-3.4324,-16.0764,5.6029,-13.6636,-5.8908,23.6954,3.0046,1.0563,3.1040,-3.7855,-1.2821,36.9191,-3.1893
46.8750,-2.1595,-7.2579,-21.3556,3.5871,-9.6273,11.8886,-7.4091,-5.7867,30.6103,-3.3451,-2.3108,0.6331,-1.9303,-2.4302,37.6767,-12.5872
54.6875,-4.7959,-5.8736,-15.2725,3.2246,-11.9156,3.9158,-13.8055,-4.9168,25.0818,3.8341,1.1832,0.9650,-1.9707,0.4962,35.8531,-6.5520
62.5000,-6.1259,-15.7472,-21.3267,-5.8998,-25.2187,-3.7413,-5.9376,5.1515,20.7319,22.6351,11.1346,7.7965,-4.5695,-4.4908,27.3149,-12.8614
70.3125,-4.4728,-18.5838,-20.7429,-13.8278,-25.9808,-3.6542,6.0741,8.9002,21.0704,21.5464,10.7464,7.6958,-3.6818,-6.9287,25.0861,-14.1417
78.1250,-3.1825,-11.1755,-8.7537,-19.7341,-19.1269,-2.7724,-1.3071,3.4341,17.2057,11.8749,6.1250,1.5506,-2.2624,1.8540,30.4558,2.5252
85.9375,-1.7898,-12.2723,-12.8634,-21.6456,-20.8091,-2.8574,-2.2553,4.8728,13.7774,15.2008,6.6205,-2.5826,-3.6688,5.7914,31.1351,3.5396
93.7500,-3.5091,-16.1801,-9.0739,-16.7476,-21.3806,-6.4701,2.2478,5.5687,11.1293,15.6564,1.4146,-14.9691,-5.0219,7.1697,32.1254,9.8252
101.5625,-2.3988,-17.9513,-18.8350,-11.5005,-20.1788,0.0708,4.0342,10.1973,16.0125,21.1490,1.8516,-24.5094,-4.7505,2.7396,27.8089,0.7884
109.3750,-3.3053,-15.7868,-9.8256,-7.4607,-16.8635,4.9626,6.3880,7.2801,4.9474,15.5421,-4.5226,-30.7111,-12.0705,3.7936,23.2367,6.7104
117.1875,-0.7445,-15.0576,-14.1386,-5.0627,-14.4145,3.4539,14.2422,6.5192,-1.8797,11.7496,-4.6921,-20.1867,-9.1296,1.9445,20.2366,-2.7036
125.0000,-2.4600,-14.3792,-12.8798,-12.3159,-17.2649,-5.9487,7.3321,5.8847,-12.5457,18.9686,0.5707,-12.3448,-3.1086,6.1536,24.7574,7.5365
132.8125,-2.6629,-17.5386,-13.2622,-18.2066,-20.9816,-5.4304,7.2421,5.9522,-19.0525,21.5988,0.0434,-15.4045,-2.0548,10.9510,30.2217,13.8376
140.6250,5.2824,-17.6424,-22.8544,-10.8516,-15.9268,2.0774,16.7845,4.3808,-7.8374,8.7246,-5.0648,-14.3583,3.8100,9.9294,32.1131,-5.8080
148.4375,3.3108,-10.9814,-2.0045,-8.6758,-12.2843,-10.9540,4.1676,-2.7987,-10.5265,1.7994,-7.5813,-14.1412,3.6744,16.4361,32.4486,15.6195
156.2500,3.1952,-19.5941,-27.9707,-18.4151,-22.8836,-14.0898,13.4315,12.0541,-1.9909,23.2599,7.4353,-4.5639,3.1967,6.8975,19.2987,-2.9626
164.0625,3.1177,-22.0355,-27.2385,-24.5604,-20.6553,-10.9279,27.2171,13.2262,0.6339,14.1506,2.5951,-7.3146,2.8015,6.0845,15.2088,-0.6963
171.8750,4.5765,-19.3002,-24.2400,-17.6318,-13.2357,-7.6531,23.2996,10.3530,8.6414,6.7729,1.0990,-5.6980,4.3589,1.5863,8.6585,-3.8883
179.6875,-4.5863,-20.7819,-6.0406,-0.4960,-14.0208,-15.1068,8.5708,7.1805,5.2796,14.5066,0.5248,-11.5721,-5.7616,-2.5932,1.6001,6.7018
187.5000,-12.7607,-22.2792,15.9104,13.6736,-13.9230,-18.1312,7.4488,3.2292,0.5798,11.4626,-7.5169,-22.9795,-11.5928,0.7282,-0.0952,19.3143
195.3125,-9.7696,-19.6040,17.4411,12.4187,-11.0947,-12.9005,9.2812,2.4339,6.8211,3.8697,-8.8822,-22.2308,-5.1230,3.0630,-2.7491,18.0906
203.1250,-6.2596,-20.7296,5.7999,10.6814,-12.8863,-12.2835,5.7378,3.7168,14.5094,7.0178,-3.6673,-14.6223,-3.1138,-1.8781,-3.3217,9.1831
210.9375,-8.7369,-20.8099,2.8117,16.0157,-12.6179,-14.1828,3.9622,2.0932,19.7165,6.9586,-3.9420,-12.6448,-4.7177,-3.1506,4.2806,4.6885
218.7500,-8.6312,-20.5999,-8.6016,10.5399,-11.4884,-11.0072,5.9192,6.2276,32.6837,8.3114,1.2156,-8.1397,0.5167,-2.7199,4.3637,-5.9838
226.5625,-11.7559,-21.2757,6.7046,0.8929,-12.5887,-20.0429,-2.5476,3.3133,33.0768,5.4776,-0.1544,-13.7169,-0.6935,2.8620,4.0458,17.4749
234.3750,-11.8227,-22.5473,1.5481,5.2768,-15.3208,-21.8479,-2.5154,6.5184,42.5941,11.0723,2.9958,-13.6443,1.2474,-4.9280,2.3554,6.0917
242.1875,-16.8601,-14.2919,15.8294,8.5045,-12.8848,-20.2811,-6.9694,3.5621,42.8197,7.5545,1.2700,-14.2384,0.5332,-6.5853,2.0253,10.7510
250.0000,-13.5126,-16.8038,1.8179,6.4706,-15.6060,-11.7109,-2.7601,7.6596,55.0240,9.0632,5.4378,-8.7178,-0.4635,-14.0627,-3.7678,-5.3032
257.8125,-14.4573,-20.1826,16.4012,8.0553,-16.2056,-11.0353,-5.2735,2.4803,55.2503,1.9321,-2.8500,-20.3105,-6.6538,-11.2161,2.6161,13.4055
265.6250,-17.8991,-23.6929,11.7665,4.4724,-18.3134,-2.4152,-2.5975,7.1362,57.8614,9.1675,-0.5242,-24.7035,-6.3831,-13.9365,3.2648,9.3373
273.4375,-21.4339,-28.2892,-3.0781,-6.0435,-25.0003,3.9343,1.1313,13.4117,58.6494,18.5263,6.3454,-19.7233,-4.1922,-15.8904,-1.2441,-1.2065
281.2500,-20.9148,-30.3419,-4.5325,-8.6184,-29.4307,3.4844,-3.4567,9.4565,60.4350,14.2740,6.4294,-12.9867,1.3885,-12.9381,1.1596,-0.0885
289.0625,-19.8843,-32.3513,6.1182,-7.1989,-25.8651,4.1891,-9.2457,2.6010,60.0571,5.2516,4.2048,-5.1376,6.6075,-9.8256,2.6730,7.5283
296.8750,-14.0535,-42.9631,-24.2001,-8.9897,-25.7689,15.3651,5.6121,14.8612,71.6701,16.7036,14.9319,7.0920,7.7116,-21.8608,-9.5618,-28.4986
304.6875,-17.4987,-41.5120,-5.5129,-7.2986,-26.4912,13.5519,7.9133,14.3140,60.4046,16.9361,8.9947,-5.8750,-2.8420,-19.1729,-11.1967,-11.1276
312.5000,-16.1479,-38.4237,-7.0217,-3.5979,-28.2069,18.8093,9.9359,15.0090,58.4592,17.3975,8.3657,-6.9632,-1.1519,-20.9435,-13.1155,-16.4778
320.3125,-15.1448,-37.6708,-11.3115,-7.1891,-23.5592,18.9568,11.3492,10.6844,51.6822,8.6185,5.6625,-1.0351,3.2296,-15.6630,-10.5126,-16.0268
328.1250,-15.8577,-33.2058,4.6278,-12.5959,-19.1784,13.4306,6.6544,3.9612,40.6275,-0.2833,-0.8501,-6.8148,3.2628,-4.3221,-0.8015,7.4895
335.9375,-8.6154,-30.8301,1.6012,-13.0347,-21.0636,22.6969,0.7725,6.0765,45.6489,4.3999,2.1418,-10.7272,7.7053,-5.4690,1.2950,2.2929
343.7500,-2.8142,-34.4837,-10.3386,-11.3853,-21.1922,31.2386,-1.8582,7.8125,51.3718,6.9037,4.8061,-10.0735,9.0039,-8.2395,-1.2188,-13.4345
351.5625,-9.2414,-36.2240,3.4150,-12.5343,-19.8176,23.3070,-4.7561,5.1906,47.9090,5.7725,3.1892,-10.6068,4.2878,-4.5573,0.6927,-2.1891
359.3750,-11.4169,-35.4836,16.7855,-13.9777,-19.9072,20.5237,-9.6021,3.9492,51.5764,6.2517,5.3628,-6.0733,5.4958,-5.4987,1.1171,5.8494
367.1875,-3.1611,-37.2272,6.7985,-8.0025,-16.8046,26.6254,-9.9489,3.7329,57.8025,2.6337,5.6203,-3.6774,9.5267,-6.4250,-3.1598,-5.4309
375.0000,-11.4410,-32.9574,41.4186,-0.5928,-10.8474,13.9895,-16.4981,-5.8987,38.1083,-8.0474,-7.9893,-21.7368,1.2116,8.8568,-0.9205,32.3105
382.8125,-8.0351,-37.3996,6.6445,-1.3197,-17.2294,19.2767,-1.0293,12.6687,55.4507,14.5082,9.3078,-8.9806,8.0081,-6.4542,-13.8747,-12.1797
390.6250,-1.3435,-34.3708,8.9816,-4.6305,-12.8719,18.4600,-3.5892,9.5903,52.9347,8.0690,8.1739,-6.2834,11.3420,-4.9457,-13.7788,-7.4944
398.4375,-5.8773,-28.7850,36.6897,-0.1081,-3.7704,7.8579,-17.8535,-5.0873,32.4849,-7.4534,-5.8863,-19.6739,6.2123,9.0275,-5.1611,29.3179
406.2500,-6.2318,-36.0326,-2.4230,4.0696,-10.1145,14.7713,-8.3637,10.4940,47.7982,15.8134,9.7700,-8.7190,8.7466,-7.1935,-15.6502,-17.4242
414.0625,-2.3417,-31.7837,2.5355,0.0847,-9.8987,17.1835,-7.5258,11.5021,50.7342,14.3921,10.5035,-8.7093,6.9955,-10.6906,-17.8070,-16.1687
421.8750,1.6613,-27.4638,21.4342,-4.2378,-6.5592,16.0985,-14.4180,4.0188,47.5508,2.2706,3.0283,-16.6449,7.3106,-3.5178,-11.1014,8.0314
429.6875,-3.5912,-30.7328,17.3886,-6.3002,-11.7012,14.5446,-17.7615,5.3618,50.1473,9.0895,6.8906,-13.4601,7.8185,-5.5019,-8.8686,4.7937
437.5000,-7.5553,-25.5755,22.6666,-6.4684,-10.1358,8.6139,-21.6496,2.8633,46.9973,7.4559,5.8447,-13.4700,3.1867,-6.7126,-8.3602,9.8797
445.3125,1.8891,-24.5236,-5.2907,-2.3121,-8.1788,17.6326,-11.9112,10.6352,63.7009,10.3881,11.2461,-9.0883,7.5898,-17.1645,-13.8102,-18.4732
453.1250,-8.1253,-20.9416,30.9313,-2.7192,-10.4846,13.4191,-21.1940,0.5196,52.2094,0.7563,1.2528,-18.5574,0.8178,-7.2232,-8.4521,23.3746
460.9375,-5.3439,-24.3121,5.1909,-4.5689,-18.5131,21.6153,-11.2800,9.5737,60.6416,10.7606,11.0021,-5.1663,3.1502,-17.8072,-19.3357,-6.9369
468.7500,-7.8947,-9.3169,36.3161,-1.5815,-7.9832,14.7692,-18.9839,-3.3508,43.0092,-7.9065,-2.8618,-16.1807,-0.9829,-8.8627,-11.5675,22.3017
476.5625,-15.4196,-3.3875,66.0137,0.0074,-1.3170,8.9934,-26.6301,-12.0164,34.5767,-17.7667,-12.4305,-27.6990,-4.3547,1.3777,-0.1771,51.1575
484.3750,-8.6069,-19.0874,13.7189,-3.9280,-12.9869,20.6978,-6.0978,10.4734,61.6161,8.0968,8.2942,-10.8504,4.6330,-15.3163,-14.5755,-2.5842
492.1875,-6.8781,-24.2238,5.9440,-4.6367,-17.7325,19.4493,-0.4387,13.3019,62.8108,11.3888,10.0361,-8.0090,8.2953,-19.5943,-18.6255,-3.5283
500.0000,-11.0955,-23.4178,10.2228,-2.5193,-16.1203,16.1302,-3.4671,8.7537,59.0453,7.9379,6.2921,-9.3718,7.9043,-18.2648,-10.6152,3.0798
507.8125,-13.9046,-23.5039,13.2566,-6.3685,-15.2159,15.6205,-1.3374,10.0906,60.1495,8.2137,5.9185,-12.5745,4.7938,-17.6282,-9.7947,3.9383
515.6250,-7.3904,-23.5253,9.7283,-9.5003,-15.7096,20.9475,3.7250,12.8580,67.7779,5.9632,6.5030,-13.1379,6.1945,-23.4429,-15.7004,-2.4140
523.4375,-4.9123,-22.9545,16.8821,-7.2943,-14.6567,22.5850,-3.0376,8.1709,68.8955,0.9098,3.9833,-13.4798,3.2290,-23.0156,-13.1358,1.0620
531.2500,-9.0531,-25.0421,20.2028,-6.0305,-15.0765,23.3761,-7.0281,8.9393,65.8208,5.8661,4.2595,-18.9971,-3.2671,-19.1140,-12.6268,2.3371
539.0625,-11.0335,-20.3088,26.5909,-4.7353,-15.4289,26.2601,-10.0495,4.5199,60.7709,-0.1328,-1.9930,-27.4627,-1.7114,-16.3342,-9.2896,16.7031
546.8750,-5.9709,-15.4316,23.5227,-3.0955,-15.9269,28.0609,-14.0168,-3.8636,60.8205,-13.0709,-6.5482,-20.3356,5.5044,-15.1884,-2.4132,23.7647
554.6875,-4.1812,-12.7275,11.5807,-9.1095,-17.5204,26.3518,-13.5559,0.4355,62.6521,-7.1677,1.1580,-10.5444,6.1147,-14.1716,-4.7637,12.6601
562.5000,-6.9611,-5.6857,6.8131,-14.6650,-16.7252,27.8385,-12.6210,6.7594,60.9299,1.7019,6.6935,-12.6515,4.5946,-13.7754,-7.5359,5.9345
570.3125,-6.8119,2.4917,18.0279,-12.5259,-10.5863,28.7672,-15.5371,-1.2137,55.5830,-11.8628,-0.9179,-14.4285,5.8833,-10.6819,-2.4876,19.1719
578.1250,-1.0133,-5.4710,-6.8312,-12.2283,-12.0111,36.5801,-0.6707,6.9795,67.4757,-8.0290,5.1378,-3.8012,10.4799,-21.4010,-13.1102,-9.3894
585.9375,-10.0845,-11.0718,6.3067,-14.9373,-17.6147,33.7087,0.9061,8.1878,59.3338,-1.4833,2.2353,-14.7051,1.9749,-23.0751,-12.6097,2.2403
593.7500,-10.8700,-16.1068,3.5932,-14.1633,-22.3394,30.2638,-0.2166,7.1196,57.9426,2.3251,1.7769,-14.9616,-1.4585,-25.6538,-3.9254,-0.9648
601.5625,-5.6264,-11.1844,6.4494,-19.3773,-19.1363,24.3275,0.7487,3.1894,58.7850,-8.6569,-0.0719,-8.5123,2.8789,-21.1754,-1.5148,3.3682
609.3750,-5.3682,-4.6550,4.5529,-26.2373,-19.6456,26.0015,3.8610,3.8955,60.0348,-12.9404,-0.3423,-8.6580,8.7921,-19.3731,-2.8359,4.3897
617.1875,-10.9699,-6.4108,1.4659,-24.2118,-23.3492,26.0848,-0.1034,2.9151,54.1588,-6.5717,-0.5001,-11.0560,6.9905,-22.9389,3.6102,2.5145
625.0000,-13.4439,-11.0841,-3.7257,-23.4862,-22.5617,25.8777,0.5639,5.1789,52.4515,-0.0162,3.4724,-5.2263,4.9393,-28.0754,0.8671,-5.4313
632.8125,-13.5712,-3.9338,3.6471,-23.0796,-18.2981,31.7399,3.2016,2.7526,51.7022,-9.4395,-0.0731,-4.7398,4.6988,-24.3605,-2.0516,0.7576
640.6250,-11.9603,-0.5280,5.1838,-13.8645,-20.3263,33.7173,6.1490,1.6072,49.9390,-11.0723,-3.5045,-7.3201,0.6520,-25.1259,0.2857,-1.8043
648.4375,-16.0526,-8.1197,10.5520,-14.7231,-28.2174,23.2795,11.3556,9.9395,47.4484,5.5215,2.0961,-9.9003,-8.8599,-33.9611,-10.2376,-0.2995
