Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
0.0000,-2.9605,-2.1885,5.8612,-6.2636,5.8678,2.5593,-8.2288,-4.4359,-7.5064,-1.7540,-1.8546,-2.6533,1.6182,6.2375,10.2209,6.1159
7.8125,-4.8847,-3.5523,8.8656,-5.5554,6.6450,0.6930,-11.8042,-4.6567,-4.7079,-0.9831,-1.5463,-4.6811,0.1402,5.3808,8.2411,5.5707
15.6250,-7.1984,-10.0855,3.9910,-5.9031,3.8850,-4.3072,-5.4365,1.9324,-0.5599,8.5808,3.0234,-4.0257,0.4922,-0.6130,2.1720,3.2749
23.4375,-8.0958,-10.2685,1.7247,-7.8444,1.5333,-1.6804,3.6869,5.8027,-1.0424,11.4043,4.4803,-1.5068,0.4786,-3.1411,0.2680,3.5872
31.2500,-8.6979,-4.4514,5.0314,-11.1662,1.5636,0.4344,-0.8479,2.0820,-4.1905,6.0420,1.0927,-5.7311,-2.4165,2.2308,5.7827,8.5735
39.0625,-7.5922,-2.7015,2.9363,-11.5149,0.4308,-4.5609,-6.7059,0.7551,-6.4783,7.2307,-0.5341,-13.4662,-5.9435,4.2433,10.2296,9.6480
46.8750,-5.1095,-1.0928,0.7110,-5.9668,0.7213,-1.8086,-0.0991,1.8896,-6.5741,5.8822,-2.0875,-13.4643,-5.7550,0.9139,7.8396,6.0258
54.6875,-6.6960,0.4033,-2.6069,-4.6263,2.5208,4.9107,11.1851,3.1367,-1.6885,-0.3362,-2.9047,-6.6527,0.1997,-0.3729,3.9823,1.6683
62.5000,-9.0674,-3.3508,-10.6176,-12.4013,-0.7608,1.6106,18.5549,7.6262,4.0124,2.7821,0.2767,-3.8306,3.4183,-0.8151,4.2769,-0.0332
70.3125,-5.0415,-3.1308,-11.8372,-16.2434,-6.5812,-1.1355,17.6927,8.8416,4.5949,5.4009,1.1513,-6.3279,-0.0085,-0.6412,5.4825,4.1140
78.1250,-1.3057,0.9830,-12.5243,-14.6201,-9.0674,-1.4270,12.0274,6.7744,5.4112,3.5730,1.5081,-4.8765,1.5260,0.7271,4.5388,4.8864
85.9375,-2.9461,-0.3926,-17.5579,-16.5907,-8.9229,-7.4719,11.3782,8.6276,9.2974,7.3614,5.8718,0.9875,6.3417,-0.7222,4.7589,-0.8265
93.7500,-2.0038,2.7958,-14.7323,-18.5288,-6.1474,-5.6882,12.5083,8.0004,11.2159,4.0317,6.3335,5.2704,7.6508,-2.0651,5.2359,-4.0309
101.5625,-0.2456,9.9372,-6.4540,-14.3407,-0.4890,0.6980,5.8399,1.5286,8.5007,-6.3946,1.5956,4.3485,11.3648,-0.1781,4.5336,-0.7163
109.3750,-2.1273,7.2109,-7.1517,-11.6090,1.2714,-3.9563,1.0358,1.9258,5.8719,-0.8049,2.9116,1.6275,12.4437,-1.8894,4.7173,-0.9669
117.1875,-1.8445,4.2877,-7.3190,-11.9185,-0.5613,-5.2955,5.0417,5.6514,6.5422,5.4811,5.4923,2.4434,5.3490,-5.7489,3.8598,-3.0452
125.0000,-0.0799,8.1624,-2.9009,-10.2097,1.2331,1.7220,9.9743,5.2647,8.7282,-0.7701,3.3195,3.6302,4.3108,-6.6867,-0.5533,-3.3768
132.8125,-2.1885,9.5075,-1.5939,-8.3717,4.3899,0.5107,10.2794,6.3599,8.1268,-0.1918,2.1367,-2.6127,5.5601,-6.3142,-2.7126,-4.5922
140.6250,-4.8886,11.1846,-1.4698,-8.0517,3.3691,-1.6325,6.7550,5.7304,5.2883,1.5626,0.9251,-8.3138,-0.5152,-2.6941,0.9737,-2.6489
148.4375,-7.7344,15.2605,2.0024,-7.7281,2.7128,2.4293,3.0217,1.1754,4.2522,-4.5175,-1.7492,-6.4001,-1.7199,0.9937,4.5188,5.2034
156.2500,-9.3898,14.7427,-0.9910,-9.1371,4.2093,1.7898,3.1762,3.9803,6.4837,0.3516,1.6424,-4.9448,1.1120,-2.2773,3.0866,5.4226
164.0625,-6.9568,15.0612,-4.1748,-8.4239,4.3143,-2.4997,0.3797,5.1781,6.4263,3.5904,3.2487,-6.8045,0.0812,-2.8619,1.1257,5.4941
171.8750,-5.6586,16.9081,-6.4807,-7.9795,-0.1519,-3.5107,-1.5314,1.5466,7.0539,-2.1984,1.9658,-1.6707,6.2912,-0.8432,0.6688,7.5324
179.6875,-8.0057,14.7023,-11.0545,-14.0039,-8.0175,-4.6028,3.7888,6.2730,11.5024,4.8884,7.1707,4.4049,9.0078,-5.4942,0.3868,3.7145
187.5000,-8.3672,13.9113,-6.7332,-16.5856,-11.0100,-6.4777,3.4804,8.9250,11.2876,10.4013,8.4045,-0.2100,-3.5178,-5.0487,0.2995,10.9270
195.3125,-6.2532,16.7138,-10.2543,-13.9165,-8.7457,-4.4766,3.3356,7.1300,10.8888,4.7931,6.1892,-0.6500,-3.9140,-1.2144,-2.5101,12.2787
203.1250,-8.9209,17.3636,-15.4366,-12.5261,-8.5980,-4.1897,10.5451,10.0908,13.0664,6.8321,8.2211,4.2007,2.0961,-5.7283,-4.1785,4.4214
