Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
460.9375,10.2576,5.4421,8.2197,27.6140,12.2123,12.6917,12.8819,10.9771,3.8035,11.7505,4.6618,-3.4780,11.1466,7.7343,4.7507,-51.1254
468.7500,8.5004,7.5380,16.2989,27.5748,15.5942,11.9655,5.2604,10.9347,5.2305,15.5672,6.1699,-7.7011,10.5020,6.5767,8.4730,-57.2343
476.5625,1.2292,1.5542,37.1807,29.4900,18.2544,2.4634,3.5560,11.9134,1.5675,22.9389,6.4461,-11.9446,0.9608,1.6246,8.0503,-49.9488
484.3750,3.4147,-4.3241,13.4228,19.7861,3.8319,8.2334,21.8636,27.5638,12.9588,40.4744,20.9946,3.5821,5.5204,-5.1253,-0.9195,-76.0799
492.1875,1.8599,1.4378,23.7041,13.7156,2.8456,5.7168,12.6310,20.9441,11.4341,32.4266,19.3873,7.8414,7.5388,0.2844,2.9315,-62.6133
500.0000,8.5301,4.3739,14.9379,18.0200,11.4279,5.6590,13.3969,21.8800,15.4590,30.3108,21.1831,11.0934,9.8959,6.3950,7.6927,-80.8256
507.8125,6.7146,-2.1244,23.2745,25.7347,14.6361,10.1355,19.7434,19.7388,12.3713,26.3855,13.5156,2.5042,7.3100,1.6666,10.1166,-78.3744
515.6250,9.5604,-0.4580,0.1731,24.5528,9.4489,21.2497,24.5621,27.0664,16.5462,35.2765,20.8830,7.6994,13.8969,2.9660,8.7188,-102.7166
523.4375,7.7875,2.7155,2.0231,26.2456,13.1510,16.9706,16.4590,25.2251,12.7878,36.2521,22.7966,10.0172,12.4659,10.0787,9.9690,-105.9928
531.2500,5.8314,0.6209,17.3408,26.8716,14.4654,10.3369,14.4942,21.1293,9.9834,31.9076,17.7223,4.7371,9.9443,8.5762,12.9860,-96.5322
539.0625,6.3793,2.8360,19.3098,22.8029,13.3972,10.3244,14.1790,19.5015,11.6576,27.6477,15.3206,1.7348,12.9128,6.0487,13.3649,-87.1452
546.8750,10.0019,7.0717,3.4300,22.5405,15.9063,14.3080,18.6357,26.9647,17.9467,34.2425,22.9891,7.1122,17.5591,7.0166,8.6860,-108.4083
554.6875,3.9765,5.2827,20.6436,24.2063,14.2254,11.7886,17.5009,23.8807,12.1812,33.1567,19.0946,3.9253,11.6771,3.2575,7.4189,-96.4894
562.5000,8.0002,4.6332,6.2463,21.2272,7.1123,15.5680,24.8224,30.7773,17.3492,41.3025,26.7764,13.7163,14.4239,0.5816,5.0254,-116.2789
