Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
429.6875,2.8618,26.9944,-29.3044,-10.6909,-25.9248,-8.0670,-49.2942,-11.9926,-3.3790,8.4478,7.6064,1.7040,4.6297,-7.2128,20.0955,-43.1943
437.5000,1.3327,25.8170,-23.6867,-13.5236,-24.7002,-7.2758,-45.7781,-10.7226,-1.1837,8.4597,7.2125,0.0649,4.3662,-9.2132,21.6793,-43.9718
445.3125,-0.0670,31.8628,-19.4238,-21.2053,-25.6793,-9.2952,-48.3223,-6.2669,-0.9308,15.8762,12.2647,-2.1098,2.0045,-8.2482,21.1134,-43.8730
453.1250,0.9576,29.0902,-18.1101,-12.5941,-22.2359,-8.4470,-46.8726,-5.8792,-1.4786,17.0691,11.5057,-2.9041,-1.7921,-6.9927,20.5713,-45.2733
460.9375,1.3633,25.7919,-12.6761,-5.4981,-17.4587,-4.4693,-46.0753,-7.5988,2.3664,12.8743,8.3675,-5.0896,-2.4449,-7.8891,20.3055,-48.6989
468.7500,1.8109,31.7258,-4.9802,-8.6077,-13.4847,-7.5857,-42.6767,-5.8154,3.3330,11.2042,7.6950,-9.2633,-1.1283,-9.7735,18.7754,-48.3781
476.5625,2.8068,32.4082,-5.7259,-4.9027,-9.2237,-9.8646,-42.8461,-6.0419,-0.9082,12.0842,7.5425,-9.2200,-2.3789,-7.1310,20.7546,-47.5272
484.3750,-0.0194,29.0654,-9.7597,-5.1266,-11.4889,-5.1537,-45.1061,-5.6202,0.8784,14.7823,10.5845,-3.9153,0.6872,-1.3908,22.6598,-50.6963
492.1875,-3.7641,32.6560,-10.3321,-13.6738,-17.4280,-7.6242,-41.0210,-0.5823,6.2194,19.5944,15.9651,0.1062,7.7128,-0.1499,21.3821,-52.7312
500.0000,-2.5676,33.5048,-11.0667,-7.6092,-12.0990,-11.6253,-41.5287,-1.4181,5.0341,19.6459,15.4786,0.8228,6.3286,-2.2459,22.8812,-51.6499
507.8125,-0.1648,31.0012,-12.3205,4.0656,-2.8296,-4.0197,-50.8175,-6.7517,4.8988,15.1768,13.1598,1.9597,2.0361,-2.6413,21.2374,-49.2117
515.6250,-2.8092,31.5328,-11.8981,2.0640,-6.3670,0.1050,-37.9530,-0.8080,10.8575,16.0449,14.0235,1.3830,1.1906,-3.7144,13.6741,-46.8282
523.4375,-5.4236,31.9209,-13.3198,3.7015,-11.8778,-2.2621,-27.2514,6.1847,12.7459,24.7600,16.8945,0.2542,-1.0028,-5.2626,14.0891,-52.9542
531.2500,-6.4664,31.2865,-14.9505,8.5532,-11.0959,-0.6938,-30.8314,6.0152,8.8497,29.2632,18.4369,1.6969,-2.0504,-4.1060,16.1704,-55.9039
539.0625,-6.7782,31.9097,-11.6557,4.2621,-9.4561,-2.0389,-31.8317,3.3719,7.1517,23.4757,16.5391,2.4210,1.8530,1.1556,16.9021,-47.1147
546.8750,-4.0663,28.7025,-10.8256,6.7686,-4.6011,-5.5989,-36.2098,-1.4488,5.8127,18.4148,12.4393,-0.6459,1.3299,5.8552,26.5672,-41.0404
554.6875,-2.5237,24.3059,-12.8759,16.0959,0.2920,-1.1112,-32.1901,0.5115,1.7460,23.3797,11.6661,-3.6390,-3.9371,3.3374,28.7558,-46.1044
562.5000,-7.0788,29.4707,-8.5480,12.3087,-3.4283,1.5293,-24.5306,8.7655,1.8941,32.8935,18.0555,-0.8462,-2.4332,-3.2533,16.9897,-54.8583
570.3125,-10.5786,36.3413,-6.4730,4.5135,-7.2946,-3.0179,-26.7490,10.9032,5.5404,36.1980,23.7326,6.0626,3.3882,-7.2004,14.0229,-62.3076
578.1250,-5.6885,32.6758,-9.9464,6.7114,-1.9066,-2.5791,-33.0569,6.0532,5.5846,31.2751,22.5266,10.0584,5.7508,-5.2710,19.1797,-61.5201
585.9375,-1.0819,25.4834,-6.3039,9.0271,6.8699,1.3144,-38.2207,1.7974,5.4334,24.9104,19.8316,9.8481,4.8343,1.4176,20.7070,-54.2033
593.7500,-2.5222,22.9349,0.6145,10.1775,10.0627,1.3296,-38.3052,-0.0282,5.1098,22.0424,18.0871,9.9881,3.9202,5.0027,23.9217,-56.3557
601.5625,-1.4840,24.5877,-4.6568,13.8409,7.9909,3.7576,-35.0653,2.8960,3.9323,27.1293,20.4555,12.0009,7.1060,0.3617,22.1239,-67.6905
609.3750,-0.0902,23.4656,-10.9236,11.4689,7.5236,6.6693,-19.0484,9.8339,4.5324,29.5356,21.0242,10.1999,7.8758,-0.0213,18.9059,-73.3401
617.1875,-1.3665,19.5286,-4.9836,9.6806,10.6955,5.6871,-4.0259,9.2707,0.7566,21.8202,13.9906,6.4239,2.9113,7.4138,29.0725,-71.4282
625.0000,1.9099,17.2517,5.9966,15.9350,12.8703,8.2952,3.6199,6.5533,-9.4012,16.6527,7.3719,3.4821,1.0500,10.3394,34.3700,-74.4430
632.8125,5.5369,16.1668,9.0542,18.0441,17.0980,14.0417,10.7215,11.2944,-12.5283,19.0093,7.7984,-0.7236,2.2731,10.5982,25.3635,-81.9163
640.6250,3.5681,16.9248,4.8172,16.8137,18.6412,12.8800,6.1351,11.8440,-10.3112,21.1444,9.9803,-1.1292,2.0427,13.3830,26.4913,-88.4391
648.4375,2.2119,20.3062,1.6183,16.7211,7.1369,6.3830,-0.7563,9.9653,-13.6178,27.0203,13.1308,5.2584,5.4509,10.4239,32.0477,-88.5677
656.2500,3.1215,25.2185,7.3917,13.2012,-2.8289,4.6419,-13.7471,10.6490,-11.8930,36.2345,20.6954,11.0655,12.5868,4.0247,27.2182,-87.7745
664.0625,3.8549,27.5988,14.7645,13.1449,0.4666,6.4221,-28.4055,6.7068,-3.6092,33.0643,22.3762,12.4649,14.1823,2.9934,25.1960,-90.3457
671.8750,9.1487,25.7703,15.9250,17.9877,1.1119,7.5251,-31.3263,1.2566,-2.4241,24.4042,18.3798,14.5816,13.5378,5.5706,27.0502,-91.4287
679.6875,14.7145,22.4175,15.5404,15.8954,-1.5235,11.1072,-39.6363,-0.2112,-2.0409,25.5915,21.0639,18.0414,16.2902,9.1908,25.8647,-89.4377
687.5000,14.6209,19.9409,19.6387,15.1589,3.2031,14.4300,-53.7546,-3.6906,3.9828,24.8212,22.1463,16.3763,16.2888,10.9674,29.0450,-89.4447
695.3125,16.8480,19.7233,25.0386,21.3408,5.5096,13.5432,-53.0292,-7.0114,6.3579,18.0609,16.6280,11.4397,14.2348,8.5252,30.8594,-92.3639
703.1250,19.3178,21.0379,26.1080,20.6204,6.2790,15.4579,-50.3514,-4.6892,4.1477,19.4577,17.2446,9.6494,13.1211,6.8341,25.3234,-95.8338
710.9375,16.6599,20.3647,24.8389,19.5145,12.8741,20.6027,-55.4467,-5.8066,0.9655,20.1236,17.7904,9.2485,8.4085,8.7465,26.6790,-96.1834
718.7500,17.2561,19.3787,26.4805,25.2130,12.4441,20.4146,-58.5109,-11.7125,-1.7950,13.5578,12.5098,8.3446,5.9483,10.9502,32.7303,-97.5549
726.5625,18.2997,22.3503,28.0854,20.0194,0.7069,16.1803,-53.0937,-9.0353,-1.8515,15.7510,14.7548,12.0218,13.1929,9.9306,29.9410,-106.6187
734.3750,15.5833,26.2053,26.5581,9.7172,-7.7661,15.8107,-49.2604,-3.4039,-2.1588,24.8220,22.1768,19.7084,20.4342,4.5942,28.0190,-117.1281
742.1875,16.9242,24.9379,29.8825,11.8376,-8.0424,18.3612,-54.8849,-7.3467,-4.0904,23.0971,21.1734,22.6579,18.2961,2.6606,31.0470,-115.3941
750.0000,16.3893,21.6118,39.6984,14.1312,-7.1165,16.9073,-52.2182,-8.9965,-2.9836,17.3727,17.5079,20.6567,14.5109,4.9922,26.1633,-109.2739
757.8125,11.5399,23.4383,41.5277,12.3682,-10.1170,10.2630,-40.2320,-3.1742,-0.1566,20.5547,19.6346,22.2372,17.4972,2.4538,20.1025,-113.3155
765.6250,13.1441,24.3783,35.6881,13.6827,-13.7462,6.8585,-35.6142,-2.2071,2.4542,20.4743,20.0274,25.0035,18.5140,5.5233,25.2238,-116.7081
773.4375,16.5798,19.4521,34.3198,10.5413,-11.8935,12.3496,-35.6677,-5.1998,6.4843,11.4943,16.4939,23.6638,14.0368,19.0961,30.5172,-111.1359
781.2500,16.4003,17.7366,36.5053,7.4261,-9.1652,16.5343,-30.8285,-4.2789,6.2610,8.8378,14.6719,20.7481,14.5797,20.4187,29.4958,-109.1518
789.0625,18.0738,17.7942,35.0290,12.7711,-9.0057,13.8723,-20.3290,0.0731,2.8159,13.6041,13.2276,14.9282,14.2877,13.0283,27.9911,-108.2927
796.8750,17.5307,13.6110,34.4823,16.5192,-4.6008,15.7993,-12.1281,4.1880,4.6431,14.8699,11.3560,7.0738,4.9144,16.3298,24.5690,-103.7528
804.6875,15.4050,13.3457,35.1076,16.0757,-0.3310,21.9137,-9.1355,5.5426,4.5172,13.9194,10.8340,5.3580,3.0853,16.1812,20.9123,-106.3850
812.5000,17.6391,17.7593,35.2830,14.3817,-4.5284,19.7748,-9.6736,4.1159,-1.7729,14.6671,11.1270,8.8435,12.5256,10.1278,22.9742,-110.2041
820.3125,16.2091,17.7886,38.2641,9.2800,-8.3754,13.3942,-16.0081,2.3744,-3.1915,15.4984,13.2526,12.4222,16.1051,15.5658,25.2192,-107.0263
828.1250,11.8469,16.8155,38.5886,6.5601,-6.6149,13.0643,-17.5000,2.2474,-1.4815,14.8939,15.3041,17.1445,17.2774,19.4017,24.0687,-110.6456
835.9375,14.6371,17.9563,37.2938,8.9247,-3.4763,17.5827,-16.1631,0.0380,-3.8351,11.2533,13.5759,20.1463,22.4375,13.6010,25.4333,-117.8853
843.7500,14.6592,14.2316,47.2783,12.1728,-0.5073,17.1254,-18.0275,-4.8852,-6.0694,4.8942,8.2854,17.6358,18.7914,13.4133,27.5926,-110.3844
851.5625,9.9990,9.9965,59.9795,18.0113,0.5770,9.7142,-18.5706,-8.9312,-7.5777,0.4615,3.7740,16.5566,12.0234,14.6993,26.9548,-96.6171
859.3750,14.6082,9.8394,59.3198,17.9856,-0.3684,9.4519,-14.5956,-9.6219,-8.7960,-2.8628,2.4900,19.1698,13.9069,13.8984,26.1607,-92.1607
867.1875,21.3415,7.1018,57.4586,9.4739,-0.4225,16.9879,-7.1548,-6.7519,-6.9704,-5.8588,2.1824,17.7330,11.6432,15.9312,22.8678,-91.7511
875.0000,18.3089,6.3673,62.9757,11.8256,-0.9708,13.7117,0.8131,-3.2729,-9.0610,-2.4832,0.7878,12.3475,3.9273,11.2385,18.4097,-89.4862
882.8125,13.6927,10.2632,62.2750,19.1728,-1.7621,6.7622,4.8737,-1.7051,-16.9925,3.7591,-0.3502,8.4640,3.1183,5.2078,20.3222,-85.0501
890.6250,14.8658,5.7579,58.5238,13.8838,1.1607,13.0182,7.1616,-1.3596,-20.3425,2.6825,-1.8183,5.1505,3.6919,8.6382,22.2923,-77.0395
898.4375,18.2300,0.0823,62.6315,14.5239,4.7155,17.9598,4.5711,-4.0387,-21.5908,-2.0936,-4.8207,2.5029,4.3899,7.3226,16.3994,-70.6998
906.2500,16.6573,4.8432,62.2592,22.2625,2.2332,13.7095,4.8239,-6.6525,-25.6284,-4.6237,-7.5928,3.0641,10.0083,3.2805,13.2280,-66.1482
914.0625,15.4047,6.7831,52.1332,14.6491,-3.4974,14.9264,-5.1050,-9.0856,-21.4244,-4.5104,-4.2141,8.3874,14.5938,9.6093,20.1997,-60.1252
921.8750,18.5197,0.2509,42.7804,4.8222,-8.3911,15.0282,-4.8191,-7.5334,-12.2096,-3.7430,-0.4300,14.3407,14.2954,9.3910,21.9123,-59.2217
929.6875,17.7436,3.8926,34.7485,9.0224,-13.7596,11.0818,2.7218,-4.8558,-8.3347,-2.5972,1.2467,20.3070,15.1227,0.1491,14.2085,-64.7161
937.5000,13.1959,9.6261,32.8384,8.1134,-20.7906,14.5975,5.7326,-6.8011,-6.7407,-7.9767,-0.4013,24.9626,14.5620,1.5839,13.9187,-61.0833
945.3125,16.7959,3.3504,39.3490,1.1746,-22.6492,16.8708,2.7744,-13.2042,-7.4162,-17.9914,-5.3933,25.4112,13.8654,8.6405,21.2305,-47.9854
953.1250,20.9880,-0.6799,38.4717,3.4272,-18.7490,12.6565,-2.6364,-16.8376,-12.1791,-20.3781,-7.5323,23.8453,16.8294,11.4915,23.7404,-44.1392
960.9375,17.3424,0.5634,32.7087,8.3093,-18.0589,14.4027,-2.6112,-16.5565,-13.8244,-18.9161,-8.8145,19.7671,15.4942,13.1996,24.6730,-43.3362
968.7500,20.3683,-1.9559,38.0450,11.9439,-17.8622,20.8050,-2.9905,-19.1024,-15.0803,-23.1572,-14.2134,11.9807,11.7531,12.5596,24.6748,-33.8239
976.5625,26.4200,-1.6744,35.7978,12.8115,-14.2080,24.8289,1.4120,-16.3409,-18.7761,-22.9563,-14.3079,9.2421,13.0737,9.4718,14.4167,-31.4756
984.3750,22.6928,3.8433,22.6302,7.8630,-15.5818,25.3025,5.1694,-9.3100,-17.8592,-13.3642,-6.6125,14.4735,16.2599,6.5620,9.9806,-39.5433
992.1875,15.1447,1.7929,26.1952,6.1840,-21.2222,16.2041,13.4225,-9.8287,-17.6007,-13.3498,-9.7909,13.6666,19.1796,3.7080,21.2731,-30.5607
1000.0000,12.0236,-2.5978,36.5201,14.0313,-19.6750,9.4935,12.3679,-15.4881,-20.3450,-19.1157,-16.4466,9.7615,23.7938,4.4736,26.1282,-16.2872
1007.8125,10.5669,-1.1695,27.1745,15.4928,-17.6407,13.5303,24.6657,-7.0594,-16.0317,-13.6731,-11.4417,13.8503,21.9288,3.1531,15.4146,-22.9155
1015.6250,12.2660,4.8818,15.3679,12.0311,-18.3606,11.1574,33.1877,2.4189,-13.3630,-3.5025,-3.2519,18.7691,19.9712,-1.5298,8.0096,-31.4195
1023.4375,9.6817,7.8420,11.0458,10.9191,-15.1850,1.5925,30.2213,4.0963,-19.3625,2.3264,-0.6709,17.1838,22.8705,0.3414,8.1240,-22.8913
1031.2500,4.2767,5.3317,1.9244,4.7795,-12.7347,1.1412,33.6543,10.0670,-18.1202,11.5323,4.1820,16.3882,19.2899,1.2801,10.1412,-16.3716
1039.0625,6.0041,6.2653,-5.2500,-2.3286,-12.9069,2.4928,30.6895,14.6247,-13.3710,20.8810,10.6524,17.5765,13.9876,-3.5165,13.7358,-15.9961
1046.8750,4.4575,9.4598,-3.1825,-0.7900,-10.9312,-1.7574,23.8439,11.6428,-18.5326,19.8732,9.8211,16.5025,15.6764,-0.3876,14.2245,-10.9056
1054.6875,0.8245,4.8602,-1.4821,3.0083,-7.7249,-0.0408,24.7764,11.5579,-18.1411,18.5883,8.2803,14.2847,13.1183,3.5434,10.3218,-8.9258
1062.5000,8.6561,-2.9853,-0.7883,5.1246,-0.7406,6.8471,25.2903,14.1264,-13.5328,20.4320,7.8202,6.8574,6.1931,-0.4401,6.6646,-6.4681
1070.3125,13.5330,-4.0636,-2.0265,6.9931,7.5027,11.4572,21.3722,10.1897,-19.3766,13.9072,2.6113,-0.6513,9.5663,3.1008,7.3981,1.9458
1078.1250,8.3712,-2.5861,-10.2170,2.6893,6.2519,12.8452,18.9156,5.5184,-18.0109,6.0935,0.7616,4.4638,17.7388,8.4854,12.7000,2.6014
1085.9375,6.9990,-4.1280,-15.2575,-6.1779,0.7585,8.6420,25.3134,9.0790,-4.7005,6.8153,5.1621,12.8087,19.1026,0.5222,11.2375,-2.0340
1093.7500,5.3135,-3.6177,-13.5448,-8.0165,0.0033,4.6770,25.7226,11.1796,0.0216,8.3883,7.9663,15.7207,19.5887,-6.2214,1.7219,-1.4450
1101.5625,-0.9700,-2.7087,-13.8758,-6.6437,-3.0563,3.6170,23.3012,8.2701,-0.8349,5.7548,7.1153,19.6747,20.5692,-4.6428,0.5763,1.5091
1109.3750,1.6460,-3.9808,-13.2344,-7.0372,-2.3914,0.2636,17.0512,5.7408,1.2224,5.1432,7.2096,20.0950,19.4377,-2.7307,7.0253,6.7525
1117.1875,7.4994,-5.4973,-6.6120,-3.0934,8.9944,0.7939,8.3128,3.3236,-2.0553,3.6652,5.0267,11.6708,19.3479,1.3559,8.3481,13.0974
1125.0000,5.5409,-5.6109,-2.9522,1.7454,14.3338,5.0339,3.3390,-0.2807,-8.1743,1.0595,1.5029,7.1557,20.5601,4.5560,10.2397,16.6763
1132.8125,2.9078,-3.1012,-4.6284,1.5649,12.6510,0.1848,-7.2083,-2.5820,-11.9207,6.2075,3.8040,8.4585,19.9064,4.8896,16.8579,24.5758
1140.6250,3.2858,-3.1495,-1.6179,3.8687,20.7444,-4.5725,-17.3348,-4.4350,-15.9725,9.2889,4.6012,4.9167,16.1856,10.0329,22.1824,34.6965
1148.4375,5.6382,-7.4953,0.6724,7.4784,31.6956,0.8021,-19.4749,-7.4025,-15.5706,3.4487,1.0083,1.4994,12.8099,14.9365,25.3490,41.3025
1156.2500,7.5401,-6.7734,-9.0902,2.0397,32.7212,-0.0441,-18.8834,-4.4998,-12.2181,6.3291,4.8482,4.3309,13.7414,13.2363,23.2290,50.8102
