Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
125.0000,2.0891,-12.5759,-1.3206,-0.1755,-3.2664,2.9685,1.1660,-4.5114,-1.4599,-5.4402,-6.1350,-4.1448,5.5791,6.8346,10.8153,6.3281
132.8125,6.6505,-15.8257,1.1679,4.7539,-2.3829,4.7676,0.8880,-2.3275,-3.8195,0.6686,-5.1918,-7.5788,4.9098,-0.6184,6.9599,5.6632
140.6250,3.6321,-19.7898,1.0177,7.7681,-2.8255,4.3082,3.3078,-2.4771,-1.3260,0.2297,-5.6751,-5.3888,4.3464,-3.1701,4.9692,5.0923
148.4375,-2.2566,-19.6690,0.4863,8.0149,-1.1402,4.3818,2.8874,-4.0221,-1.1059,-2.3962,-7.0818,-5.1169,0.2219,-0.4522,5.9245,4.7780
156.2500,-0.1084,-21.8017,3.8682,8.4284,-0.4573,3.2068,1.4278,-2.9814,-3.1597,1.4002,-5.2652,-4.5921,1.9750,-3.0090,4.3457,1.4390
164.0625,0.1653,-23.2887,5.3944,8.6323,0.2399,3.3062,-0.5460,-2.2629,-2.8887,4.1257,-3.2149,-2.9135,8.2829,-6.7657,1.5227,-0.9334
171.8750,-3.8081,-20.0538,4.8878,9.9885,1.4125,4.1553,-2.0640,-3.9919,-3.9061,1.4138,-6.0038,-7.4701,6.5748,-4.1669,3.7087,1.1838
179.6875,-0.3969,-16.4168,5.2187,10.1945,1.4521,0.1075,-1.6674,-4.5591,-7.1135,0.3433,-7.1041,-9.0167,2.1154,-0.2623,7.9146,0.9570
187.5000,2.8403,-16.4737,2.4317,7.5546,2.8496,-3.9383,-3.7735,-4.6316,-8.4708,1.8302,-3.3909,-0.9102,3.8682,2.1332,10.2076,-1.8480
195.3125,-3.2485,-15.7586,2.2037,6.6008,1.7342,-2.8106,-7.6514,-7.1828,-9.7701,0.4082,-3.8302,1.0733,6.4936,4.0945,11.8427,0.7979
203.1250,-4.4833,-17.3801,2.4840,6.8833,-4.2815,-1.3258,-3.7591,-5.5495,-8.1196,1.7021,-4.7693,-2.0089,7.1478,1.1245,8.7681,-0.5992
210.9375,1.2894,-19.2912,1.5925,5.4757,-5.3684,-3.9343,-0.2469,-3.1069,-4.9034,3.3657,-2.7496,0.3514,6.3913,-2.8602,6.2377,-3.8216
218.7500,2.4909,-17.3956,-0.8254,3.3385,-4.3863,-6.1147,-3.2158,-4.2558,-3.7903,2.3546,-1.2569,4.3984,8.0297,-1.7829,9.0212,-5.0524
226.5625,0.7019,-17.1617,-0.3411,0.1116,-8.6552,-6.9255,-5.4230,-5.0217,-2.5134,2.0386,-0.9388,4.6644,12.8325,0.6153,10.6509,-3.0163
234.3750,3.5380,-18.2358,-1.6076,-2.4299,-11.6663,-7.3446,-7.0093,-4.0703,-0.2517,3.6689,1.0121,5.8466,13.4380,-0.1762,8.0900,-0.7184
242.1875,4.7343,-20.1841,-2.9532,0.1941,-11.3929,-6.5005,-10.7406,-6.2997,-2.4996,3.5987,0.8074,8.3507,9.8616,-1.8068,8.1168,2.4321
250.0000,-0.6963,-19.2205,-1.6105,2.6869,-10.1791,-5.0495,-10.8568,-7.8055,-5.7675,2.6241,-0.4866,9.1849,10.5894,-1.9877,8.1546,1.8014
257.8125,-4.4478,-12.7193,0.1897,4.8683,-3.6910,-3.7595,-9.6690,-8.0321,-7.7311,-0.1464,-2.3299,5.8293,12.2363,-0.0356,8.5029,0.5476
265.6250,-0.9726,-9.4789,-0.2436,9.7888,0.2380,-0.3493,-8.8912,-9.4870,-10.3000,-3.6453,-5.3441,2.7068,11.1261,0.2513,9.6793,0.3253
273.4375,1.1604,-13.1712,0.3809,8.7114,-4.1593,2.1545,-5.0484,-7.2364,-8.2966,-1.6684,-4.2693,3.8335,9.3330,-3.3798,4.6769,-1.8058
281.2500,-1.2536,-15.8867,2.0486,3.4343,-5.1357,0.1279,-2.3980,-2.7739,-2.6886,2.7622,-1.2849,2.0074,5.3492,-4.5030,0.5519,-1.8276
289.0625,-1.1149,-11.6008,1.2846,5.3564,-2.1062,-0.1251,-1.1006,-3.1386,-2.0299,0.0733,-3.9930,-3.5061,2.9553,-3.1972,3.7742,0.3559
296.8750,0.4042,-7.0280,0.0672,7.5665,-1.5590,3.3933,1.4390,-4.6776,-2.8896,-4.6455,-7.1531,-5.2835,5.7623,-5.0165,5.1098,-1.5376
304.6875,-1.3884,-6.7011,2.6079,3.7844,-0.0671,3.2083,-0.6576,-3.5089,-1.7992,-2.9533,-6.0199,-8.0138,4.7907,-4.3225,4.2295,-0.5409
312.5000,-2.1867,-6.0839,5.1003,3.2189,0.5642,0.5533,-3.1300,-2.9469,-4.0829,-0.6376,-6.1352,-12.9194,0.5531,0.1488,5.6971,5.4864
320.3125,-0.2157,-3.1434,1.8757,4.9717,-0.0720,1.3462,0.3216,-2.5087,-6.2969,-1.6832,-6.1032,-10.1072,1.9225,0.0622,3.9855,2.5405
328.1250,-0.7478,-0.4181,2.9642,6.0057,4.7420,1.2074,-1.9063,-3.6366,-6.9962,-3.1857,-5.0318,-5.7595,2.0864,-1.5961,2.2819,-2.1807
335.9375,-1.3414,-2.5983,5.1155,9.0159,5.5969,-0.6473,-6.7804,-5.8876,-8.5948,-1.9336,-5.5952,-6.1218,-0.7887,-1.4256,7.0982,-0.3991
343.7500,1.5598,-4.1581,-0.0416,9.1429,-1.5088,-0.0542,-2.5498,-5.0451,-7.0139,-1.9457,-5.8774,-4.7375,1.0085,-2.6490,6.0796,2.0554
351.5625,4.2818,-2.3706,-2.5095,8.4747,-1.3951,1.3770,-0.4286,-5.3555,-4.0908,-6.3195,-6.9653,-4.4291,4.2687,-2.8352,3.4039,3.0160
359.3750,6.4827,-0.4658,1.9509,12.8335,4.4031,3.2441,-5.3333,-8.1861,-4.9329,-9.6779,-8.8233,-6.4180,6.6439,-2.2795,4.7409,-1.0300
367.1875,9.4347,0.4657,3.2940,14.7598,6.1059,4.3098,-7.8334,-9.9908,-7.0186,-11.4924,-9.5558,-5.6903,8.4825,-3.1979,4.4776,-4.0257
375.0000,9.3730,2.3547,0.6889,12.9750,7.6627,4.3676,-6.6964,-10.4207,-7.6415,-14.3521,-10.5303,-5.9036,6.3970,-2.1848,2.9262,0.1765
382.8125,4.0042,2.8158,1.1423,14.1944,6.7983,6.8777,-2.6779,-8.7870,-5.5121,-13.2139,-10.8587,-7.1744,3.9805,-1.8340,3.7665,-0.2117
390.6250,0.2770,1.7897,2.2115,14.8821,1.9701,8.8249,1.3174,-5.4826,-0.4735,-8.8622,-8.2243,-4.6034,3.3155,-5.4774,1.1092,-7.2641
398.4375,4.0909,3.9321,1.6332,13.2195,1.6183,4.9819,-1.2500,-5.6610,0.9000,-9.6056,-6.9692,-3.0953,1.6220,-6.4574,-1.8227,-7.7702
406.2500,8.9338,4.3501,1.7955,12.0112,1.7607,1.5001,-3.3916,-5.6729,0.0227,-9.2338,-5.9176,-2.6332,2.6321,-3.9624,-1.5105,-5.8091
414.0625,7.4533,3.9821,3.2100,8.9856,-0.4643,3.2522,-1.5576,-1.7607,2.3609,-3.6071,-1.4221,0.8229,3.2856,-5.2010,-4.7964,-9.6504
421.8750,3.9315,4.3039,3.8683,7.9154,2.0140,3.9621,-2.2729,-1.6625,0.7833,-2.8079,-1.7586,-1.0719,-2.0088,-7.6665,-6.0088,-9.4455
429.6875,3.6709,4.1546,2.1732,8.2848,1.1277,-0.1195,-0.7529,-2.7901,-3.9001,-3.5185,-4.9325,-6.0544,-2.6876,-7.0473,-1.4262,-6.9173
437.5000,4.0454,5.4356,0.3090,5.0414,-4.6646,-4.5903,1.7447,-1.1280,-4.7294,-0.7065,-2.9930,-3.7637,3.0531,-3.7541,2.1263,-6.4797
445.3125,2.9424,7.8258,-2.0250,4.9655,-4.0964,-3.1942,-1.3409,-2.0780,-6.0812,-0.4199,-1.1673,1.1739,3.7459,-2.6667,2.2863,-6.8885
453.1250,-0.1809,5.8842,-0.4559,9.2544,-4.5751,-0.2444,-1.4743,-3.0276,-8.1817,0.1961,-2.5955,0.4840,0.5610,-6.0057,0.4600,-8.0041
460.9375,-3.1851,3.2795,0.4206,6.3567,-11.5000,-3.1840,2.1538,0.7120,-5.2675,5.9991,-0.0050,0.3949,-0.0013,-5.9247,0.1288,-10.0717
468.7500,-4.6797,5.9111,-2.7217,0.7555,-12.4800,-7.4667,-1.9044,-0.5148,-4.6010,5.1961,2.0448,4.6275,2.2056,-0.4320,4.3277,-6.0933
476.5625,-5.9001,5.7674,-6.8480,-0.6473,-13.1670,-8.0758,-1.3277,-1.0197,-3.3013,3.7923,2.7310,8.7155,6.1623,-2.6204,2.4985,-6.1446
484.3750,-7.8544,-0.0708,-6.8213,-0.0015,-19.3875,-10.7549,9.5284,6.1542,4.3574,11.3153,6.1035,9.5223,2.5982,-10.1102,-4.9897,-11.5262
492.1875,-8.5143,-3.1917,-7.1368,3.6121,-19.8767,-10.6001,11.3219,6.9219,7.8688,12.6905,6.9101,12.1737,-5.0836,-8.9976,-3.9120,-11.1451
500.0000,-8.0025,-1.0820,-5.9777,3.7485,-17.9541,-3.3447,3.3896,0.2049,4.7711,4.4058,3.6889,14.3144,-0.3244,-3.2227,0.3906,-7.4617
507.8125,-5.1428,2.9061,-3.9675,-3.6424,-19.3516,-0.9046,2.3295,1.7184,3.8474,4.5918,3.8890,8.3912,6.2384,-3.0410,-0.8816,-10.4539
515.6250,-2.3850,3.0679,-1.2084,-0.0303,-14.6701,-4.9605,3.8580,3.2981,1.5446,7.1958,2.8596,2.4391,-1.5906,-5.0536,-0.3602,-8.1436
523.4375,-2.5637,0.1649,-3.3590,8.6352,-13.5045,-3.0759,5.3471,1.9520,2.6919,5.7934,1.7464,6.0779,-5.6667,-5.5210,-1.0307,-7.8459
531.2500,-3.1389,3.2705,-1.8010,4.3553,-19.6469,-0.4098,7.3946,3.7913,4.4840,5.5259,1.1405,0.8040,-1.0650,-3.0078,-3.1068,-8.6425
539.0625,-0.2451,9.6976,0.7472,-0.3726,-16.3139,-2.4062,5.7845,4.1557,-2.4078,5.5924,-1.4485,-10.7818,-2.9717,-0.0721,1.1160,-3.3612
546.8750,-0.4163,8.9695,-0.7932,2.8343,-8.5380,-2.9277,2.8919,1.3597,-7.5496,3.7378,-2.4280,-8.3334,-5.7390,1.0510,3.8322,-0.7640
554.6875,-4.5473,6.8179,0.3282,2.6364,-9.8350,-2.5180,4.1470,2.3990,-5.8046,4.6673,-1.1888,-6.2122,-2.5192,2.6953,0.8416,-3.9206
562.5000,-2.6841,6.9844,1.5003,0.9611,-12.0202,-4.3042,4.6187,3.9035,-6.8559,7.2149,-1.1993,-10.7211,-0.9304,2.4435,1.3372,-1.6062
570.3125,3.1314,4.6904,-3.2204,-1.4398,-11.5680,-6.2222,1.9382,3.0641,-4.0537,7.2410,2.1227,-1.5684,-0.2331,-1.9902,0.7430,0.7527
578.1250,5.3488,3.5307,-5.3327,-8.6364,-12.6351,-5.4934,2.7494,4.1346,2.0336,5.1266,5.9743,7.3822,3.0685,-2.4018,-4.7462,-3.4244
585.9375,6.9509,4.2674,-4.4469,-11.1641,-13.5276,-2.4285,5.5262,4.4630,-1.4489,2.9639,3.4417,1.7339,6.1224,1.4881,-4.8162,-3.3942
593.7500,7.1547,1.0834,-6.5822,-10.5477,-16.6244,-3.6175,3.0430,2.3829,-4.1216,3.7469,2.8101,3.0046,8.4181,0.9178,-1.2785,2.0522
601.5625,4.5074,-2.6344,-8.9627,-15.0669,-19.9375,-7.0003,1.9982,3.5216,0.7072,7.0061,7.1165,10.6809,9.1833,-2.1597,-2.5160,0.4194
609.3750,5.6701,-3.5223,-7.9736,-14.3534,-16.2253,-3.3354,5.9248,4.3558,-0.8781,5.5118,5.6933,8.6092,7.7014,-1.5883,-3.8339,-1.7970
617.1875,8.6951,-5.2029,-7.9481,-7.6541,-12.6213,0.3693,4.6105,0.8723,-3.6175,0.9767,1.6726,6.5020,6.6916,0.9077,-1.1051,3.4885
625.0000,5.8953,-2.2795,-7.2858,-7.0888,-13.3356,-2.3197,0.2114,-0.3275,-1.5198,0.6554,1.3627,4.3533,4.3377,3.1931,1.0142,8.1172
632.8125,2.9374,2.6563,-3.4871,-7.6426,-10.9451,-0.3691,3.0728,1.9432,-4.7108,2.0439,-0.4613,-4.7578,0.5914,4.5575,1.1446,7.7190
640.6250,5.6115,0.2722,-1.6710,-6.0682,-8.1720,4.8470,4.8944,1.5961,-7.3330,1.0570,-2.1287,-6.4297,1.1671,3.5129,1.7870,6.0689
648.4375,9.1180,-1.9520,-2.6147,-8.3602,-10.0937,4.2565,-0.3339,-0.9628,-3.5087,-0.9892,-1.0512,-1.5734,3.9186,2.0564,3.4015,7.3320
656.2500,10.8505,2.8314,-4.9787,-11.4723,-14.7228,2.6945,-0.9304,-0.3562,-2.2241,-1.4294,-0.6252,-3.0963,5.8950,3.6915,2.8198,8.9668
664.0625,9.6994,2.6156,-6.1624,-10.5277,-19.8898,0.0004,2.0072,0.8677,-2.0934,-0.0531,-0.6820,-3.8523,8.5076,6.3520,2.7878,8.8176
671.8750,7.9244,-2.0547,-6.0196,-7.0711,-19.8639,-2.8400,1.3145,0.3300,1.4201,1.1411,0.2905,0.0147,8.0412,4.4808,4.0449,4.5085
679.6875,8.9258,-2.8320,-3.9202,-4.4634,-14.5162,0.6113,2.6399,1.2457,2.9876,1.1404,0.9161,1.3860,3.8343,0.6334,0.5253,0.6963
687.5000,8.0281,-6.8296,-4.0212,-7.9208,-16.2753,1.6723,6.6798,4.9939,4.9756,5.0788,4.2079,4.3191,4.9662,0.2173,-4.5311,-0.3401
695.3125,4.2232,-13.5919,-5.2141,-11.7140,-22.8522,-2.8215,5.3365,5.1068,7.3212,8.7837,5.8605,6.4258,7.5771,1.0740,-0.8508,4.0327
703.1250,5.3787,-10.4461,-6.0515,-8.5100,-22.0579,0.3143,2.6468,1.9611,4.9014,5.5480,2.4318,2.9455,3.4465,2.7973,5.2682,6.7990
710.9375,3.7450,-3.5117,-3.1214,-5.8188,-17.0117,2.7722,1.5955,0.1983,0.0005,1.7618,0.2740,1.1215,0.0952,9.1494,6.8509,6.3416
718.7500,-5.8525,-5.8587,-3.2703,-6.5608,-15.8526,-1.9110,1.0421,0.5127,-1.1512,4.5694,1.2107,1.6471,2.2999,12.9450,9.7392,5.8808
726.5625,-9.0890,-7.2968,-3.8654,-2.5616,-16.2919,-0.9193,2.1215,-0.8839,-0.8779,3.2314,-2.5044,-3.7130,0.8926,10.7879,12.6470,9.1455
734.3750,-2.2396,-3.2782,-1.7850,2.0087,-16.1858,2.7556,3.9622,-1.4881,-1.6161,-0.7015,-5.0720,-6.4048,-0.4902,9.3574,8.8714,6.6667
742.1875,1.3765,-6.0441,-0.5546,1.1350,-15.8096,0.7197,2.4256,0.0154,-2.7519,2.8693,-1.4581,-1.8926,2.7685,7.9189,4.0661,2.3145
750.0000,0.7395,-10.5193,-0.8782,-1.0391,-16.1590,1.1274,0.2767,0.6129,-1.3741,6.2535,0.5173,-0.3404,1.3486,4.3474,3.5741,5.2262
757.8125,1.9642,-9.1087,-2.3054,-1.6921,-17.7836,3.1721,0.7450,-0.1218,1.8561,3.4709,-0.3092,0.1652,-1.2433,4.0396,4.1464,6.2645
765.6250,3.0725,-7.9613,-3.0529,-0.7606,-17.8781,1.6487,-0.9131,-2.0687,0.0152,0.7088,-0.9756,2.2061,3.1692,6.7915,4.0160,6.4932
773.4375,3.5429,-10.6073,-2.6006,-0.6472,-17.5857,3.0410,-1.1345,-1.7142,-3.6506,2.7736,-1.7102,-1.2873,3.8782,6.2248,3.5680,11.3021
781.2500,4.0112,-11.0403,-2.9752,-4.5859,-19.7276,4.5059,3.4071,1.8895,-3.0787,6.9030,-0.1515,-2.8559,-0.0753,2.8163,2.8079,11.1887
789.0625,4.7630,-11.8075,-7.1649,-9.2691,-22.6931,0.8108,5.0974,2.8021,0.8284,7.4674,3.8972,7.5143,2.9313,1.2839,2.5124,6.2732
796.8750,5.3515,-15.5150,-11.1452,-12.6891,-26.8273,-3.0528,5.0554,3.0543,6.9216,7.3252,6.8203,15.0269,3.7857,2.6413,2.2603,4.6532
804.6875,0.1000,-14.9911,-8.9716,-16.2692,-30.3908,-5.4223,8.8410,8.3125,8.5932,14.6950,9.1310,9.9596,-5.4873,3.6065,1.5883,5.5924
812.5000,-7.8829,-13.1566,-5.6744,-15.5959,-28.1619,-5.1101,8.7926,10.0633,2.4761,20.8969,9.7321,6.1476,-9.7355,3.3084,3.7024,9.7500
820.3125,-7.1200,-16.3839,-7.6534,-13.8401,-27.5417,-4.5545,5.7534,6.5533,2.4110,17.6327,8.9195,10.8806,-3.8731,3.3122,6.0169,10.7292
828.1250,-2.5056,-14.6698,-10.6427,-20.1279,-34.1328,-11.2788,6.7044,7.6808,9.5726,16.1090,11.6540,15.7151,1.5261,4.0458,5.2359,2.9545
835.9375,-1.6422,-10.3954,-11.2978,-25.8126,-35.7233,-15.0631,5.9134,10.2385,12.5530,18.3823,14.9717,16.2444,3.0294,5.9784,4.3466,1.6433
843.7500,2.3317,-11.3563,-8.4431,-22.2300,-29.7673,-7.9775,2.5778,6.9315,13.7616,12.4147,11.4481,12.8709,2.7939,7.9018,6.0556,6.7230
851.5625,9.6073,-14.2627,-5.7413,-17.5988,-26.9651,-5.5931,3.8948,5.7520,16.5686,8.3364,8.9244,11.0815,4.0303,4.8329,4.8341,0.8580
859.3750,10.8994,-9.6254,-5.1434,-18.0256,-24.7047,-10.0168,-0.4240,5.5138,13.5110,9.6857,10.8821,12.5086,8.0430,4.4873,3.2177,-1.3003
867.1875,9.6114,-3.3461,-5.0649,-20.6425,-21.4248,-8.3364,-7.7189,2.2722,10.2084,5.4303,9.8588,11.1241,8.7489,12.3806,5.0778,7.0513
875.0000,8.5985,-5.0105,-3.8742,-22.2887,-24.2414,-5.3511,-2.6798,3.1879,12.4548,3.9010,7.6557,7.4787,3.0681,13.5207,6.6447,6.6446
882.8125,3.1234,-5.0695,-5.0477,-21.9571,-28.4486,-6.4347,1.6083,6.6240,14.1668,10.1080,10.6964,10.8649,-0.5223,7.8921,5.0323,0.1197
890.6250,-1.8617,-0.7044,-4.5412,-18.8825,-24.8378,-8.3464,-6.1705,2.7405,10.9136,8.2368,11.5668,16.6422,2.9431,12.8576,7.0984,2.7560
898.4375,1.0786,1.9221,-5.3318,-18.3700,-20.7518,-11.0154,-8.0459,0.3255,6.0426,4.5586,9.7697,15.9640,6.8871,18.0379,10.9970,1.8225
906.2500,1.7670,-1.9493,-4.9710,-19.1846,-21.8641,-10.2348,-4.3683,2.3075,5.0464,7.5547,8.3681,9.8144,3.2112,12.6922,10.5804,4.4111
914.0625,-1.3445,-4.5341,-4.0977,-19.4510,-24.6620,-3.0823,-4.0742,3.5186,11.2838,8.1106,8.4586,7.8378,-0.2257,9.6011,5.6621,8.1238
921.8750,1.2205,-3.1302,-5.8167,-21.5997,-25.6781,-1.1742,-1.8641,3.5838,12.4198,5.5274,9.2654,12.3673,3.2950,10.9818,4.5365,5.2526
929.6875,3.1086,-2.1098,-9.9583,-24.0204,-26.0126,-6.1802,0.2550,4.0458,7.1192,7.9078,11.3229,18.3521,5.2182,8.0626,6.6903,3.7762
937.5000,-3.3613,-5.6461,-7.5040,-13.8551,-27.6977,-8.2520,-1.8247,3.3893,8.3643,11.6721,11.6001,20.2084,1.7682,3.3599,3.3500,2.0127
945.3125,-4.5574,-7.5947,-1.3024,4.9340,-28.1057,-5.1950,-2.7695,2.2138,10.0662,12.1602,8.9144,17.5840,-0.0040,-0.4483,-3.9093,-5.1309
953.1250,2.5463,-4.4047,-0.3585,10.5684,-23.0871,1.2790,-3.5216,0.2668,6.1227,8.1389,5.4889,13.4677,-0.0126,-2.8505,-5.5563,-3.7188
960.9375,2.0912,-5.9650,-1.8285,5.5829,-19.6025,4.5965,-2.7933,0.1031,7.5973,5.5634,4.7007,12.0062,1.1130,-2.4458,-4.4875,-1.1893
968.7500,-4.0333,-9.9676,-0.6938,6.9421,-24.8262,-0.4540,0.4555,3.0281,9.2067,11.3433,7.3432,14.5947,2.8317,-3.6195,-7.7437,-7.6197
976.5625,-2.0573,-9.0360,-3.6843,5.6471,-30.8598,-3.4837,0.3663,5.1858,4.3546,17.9162,11.1379,19.0586,1.6300,-6.0592,-10.6160,-8.2478
984.3750,2.4584,-9.8368,-4.8485,-1.1163,-28.5065,-0.0976,0.6468,4.2175,2.1738,14.8890,10.6094,20.1537,0.9221,-7.0271,-9.7657,-2.5763
992.1875,4.3931,-14.3916,-3.3348,2.9027,-24.2789,4.8438,6.0457,3.9648,3.1738,11.2159,7.3165,17.6195,5.0039,-10.2938,-11.0489,-8.6060
1000.0000,6.6391,-10.9177,-1.0424,9.3189,-25.4271,9.9126,4.8236,1.9635,2.2627,8.3514,4.7214,15.6963,4.7957,-11.2594,-12.1161,-10.3612
1007.8125,8.9990,-7.1775,-0.6792,3.1820,-27.8008,8.4966,2.5360,1.9870,7.3195,6.5254,6.8007,18.8888,0.7696,-8.3357,-11.2834,-7.3523
1015.6250,10.3333,-10.7809,-2.3624,-0.9880,-25.8314,-0.7863,8.2481,7.6182,12.8998,12.1670,11.3541,20.7315,0.4838,-10.8006,-13.0448,-13.3424
1023.4375,10.0681,-12.6830,-0.8701,4.0942,-23.0171,0.3280,9.9232,8.5701,9.9925,14.1479,8.9665,13.2132,-0.4124,-14.3026,-14.9187,-13.9085
1031.2500,6.2053,-11.9586,2.0931,7.1977,-22.9756,9.9390,9.2586,5.7110,8.7737,9.1089,3.4704,5.8336,-3.7977,-12.1567,-13.7684,-10.4470
1039.0625,1.6100,-12.5485,1.2260,9.5383,-20.6694,6.9778,15.0323,8.2328,9.1823,10.9761,3.1453,3.5492,-6.2246,-10.2838,-12.7530,-13.7219
1046.8750,0.7810,-9.4229,-0.2170,11.7132,-17.8516,1.0125,17.9606,9.9416,3.8329,14.1860,2.4392,-0.9775,-9.2077,-10.3154,-10.1649,-10.9686
1054.6875,1.8248,-7.0929,-0.1764,9.2120,-20.0652,5.3771,18.2958,9.0824,1.8492,12.0916,0.5500,-3.7052,-9.3453,-10.3173,-9.1488,-8.3094
1062.5000,-0.6994,-12.1824,-0.4453,8.0873,-22.8753,5.0473,22.2347,12.2655,5.8684,15.9953,3.6540,0.3889,-8.4409,-12.5867,-13.4505,-14.4581
1070.3125,-4.7934,-16.1212,-2.7396,7.5491,-24.9077,-1.4089,24.3849,15.1450,9.4977,21.2939,7.6522,5.7650,-11.8622,-12.9820,-15.0730,-15.4288
1078.1250,-3.3083,-13.1157,-5.2602,2.5265,-27.8577,-0.5963,22.7473,12.9755,13.0563,16.4325,7.3613,9.0291,-10.8555,-9.4791,-10.9099,-11.1656
1085.9375,2.5678,-12.1646,-6.8818,-1.7176,-25.3875,0.9933,18.0228,11.0649,14.9954,12.7372,8.0797,11.0939,-1.6526,-8.5665,-9.9477,-10.3063
1093.7500,4.7257,-10.8036,-5.1635,-4.4326,-19.4705,-2.0371,10.5584,8.0749,11.2979,10.1538,7.9307,11.0078,2.5721,-7.9640,-10.5008,-5.5152
1101.5625,3.8272,-9.9499,-3.8237,-1.0031,-17.5487,0.6278,9.5529,5.1311,7.5299,6.6291,5.1490,10.9662,0.2629,-6.5726,-8.5430,-6.2374
1109.3750,-0.3031,-9.8029,0.4654,14.9989,-11.0356,4.6936,10.7818,4.1248,3.8577,7.2899,1.6487,6.7443,-3.7196,-7.9561,-8.5511,-12.3146
1117.1875,-6.6642,-7.8868,4.3685,23.0117,-0.8708,0.4378,6.1270,2.9473,-0.9586,8.7140,0.0399,1.1443,-6.3108,-8.1896,-10.2763,-8.5337
1125.0000,-5.5486,-5.4395,-0.7755,12.0899,0.3227,-4.9834,5.3063,3.0486,-3.9965,7.4497,1.1453,1.5268,-3.7969,-3.7250,-7.4973,-1.4163
1132.8125,0.9376,-1.5409,-0.9548,8.0599,3.2989,-3.2072,5.1617,2.5930,-7.1139,5.0448,-0.4692,-3.0563,-2.0149,-0.0275,-1.4056,1.8395
1140.6250,3.6446,3.1109,7.5594,13.9410,14.8876,1.2721,-4.3570,-1.3948,-8.2173,-0.2881,-4.4821,-12.3605,-2.7595,0.4216,-1.7996,3.5948
1148.4375,4.0873,2.4143,8.0483,10.3217,16.7736,-0.2881,-9.3923,-2.3856,-4.2749,-2.2398,-2.0254,-7.4136,-0.2144,-0.8693,-7.5363,1.7783
1156.2500,2.0437,-4.4267,2.7185,5.6938,9.8220,-4.2470,-2.7684,1.6692,-0.7754,4.4684,3.4905,3.0990,1.1463,-4.5175,-7.8896,-2.0712
